Frequency,Signal To Noise,Max Magnitude,Avg dBm,Average Phase,Entropy,PSD,Amplitude,RMS,Classification
140000000,0.07988368,1.3563256,-11.83,-8.120825,4.265392766974655,-6.686526,0.6065867,0.8099309,Safe
90000000,0.008942155,1.3898597,-11.53,-2.5718024,4.229036109559367,-6.7098036,0.6584634,0.8380996,Safe
1244832781,0.053485192,1974.214,37.11,115.29223,3.662714557263096,-8.248068,986.4401,226.73901,Jamming
1215202839,0.04910043,658.30084,36.81,117.346504,5.050425521031936,-7.171048,327.2377,218.99965,Jamming
444009107,0.012360546,1687.5365,44.25,-265.45743,4.943576806652484,-7.0461154,842.5915,516.1059,Jamming
100000000,0.042000733,1.3353833,-12.41,2.528784,4.405856493103945,-6.7099175,0.61540145,0.75787306,Safe
1353581984,0.18117586,467.93497,35.2,156.47818,5.142801944672609,-7.699938,233.60724,181.89587,Jamming
160000000,0.02283033,1.3502445,-11.82,-5.3575597,4.326076712918184,-6.708498,0.6260892,0.8114151,Safe
1611072738,0.07566999,868.8509,37.16,-56.575886,4.8010927221854525,-7.3726654,433.76743,227.9409,Jamming
765059614,8.6458276e-05,702.2128,35.65,-36.445576,4.905324147881869,-7.6004615,350.809,191.67764,Jamming
838582681,1.5531579e-06,755.6815,35.22,43.730072,4.802499716545388,-7.6054835,377.6638,182.41182,Jamming
582728899,1.1190101,531.28577,36.53,3749.7297,5.09909425620623,-7.2837873,265.33185,212.18501,Jamming
160000000,0.017992256,1.3934503,-11.59,1.2960825,4.289720278897492,-6.721985,0.6723838,0.832438,Safe
100000000,0.014691813,1.3729745,-11.93,-1.4533845,4.364267922668082,-6.769797,0.6496388,0.800884,Safe
100000000,0.0044485545,1.3375417,-11.27,11.121901,4.317446341482618,-6.758054,0.5834351,0.8643342,Safe
1235850856,0.00050733535,2732.163,44.09,784.6909,4.458624963765645,-7.5199594,1365.3745,506.1757,Jamming
1325840024,0.006552488,2096.9292,45.58,-162.03886,4.88849323698231,-7.098215,1047.4489,601.162,Jamming
1461270929,0.04750506,1798.9312,40.81,22.411608,4.476515909104631,-7.556643,898.3288,346.9451,Jamming
1742285990,0.024455898,2004.9602,45.88,-75.79952,4.96834581990109,-7.0318675,999.54395,622.36774,Jamming
584700143,0.00046333415,1957.9518,46.06,225.37794,5.014222601202578,-6.9917984,978.644,635.3027,Jamming
160000000,0.0053597465,1.3651192,-11.82,16.747765,4.298350608833159,-6.692668,0.651625,0.811194,Safe
832545368,3.2616197e-05,443.57983,35.85,11648.925,4.9852307766187,-7.3852444,221.17596,196.17038,Jamming
1032803539,0.10525258,1578.1368,35.28,214.51596,3.0174283032555924,-8.8563,788.94104,183.58322,Jamming
160000000,0.052634683,1.381176,-11.29,3.456965,4.2792554756683465,-6.640993,0.61343443,0.8617708,Safe
837815247,0.24814805,1772.8795,44.08,626.1465,4.880685379464134,-7.14807,883.7472,505.9981,Jamming
1403180330,2.3297309e-05,2148.7034,46.13,956.32446,4.916062526201821,-7.0882807,1072.6414,640.3894,Jamming
100000000,0.029911024,1.3569016,-11.75,-4.527995,4.345172948980492,-6.7125454,0.60436237,0.81706285,Safe
120000000,0.107944615,1.2810875,-11.9,0.22875236,4.350404814709667,-6.709845,0.6129339,0.80372524,Safe
160000000,0.022585697,1.238655,-11.82,-4.4330378,4.369499772093889,-6.6317534,0.5437824,0.81121844,Safe
1965295290,3.1063053e-05,894.1174,36.22,29.908428,4.721919597702139,-7.7193775,446.75378,204.57445,Jamming
1572489496,0.015422881,2060.0593,43.17,-79.021385,4.640106268455556,-7.3742914,1027.811,455.5338,Jamming
1763967153,0.00013926429,778.8244,36.07,-165.59201,4.840520352532513,-7.40683,388.82135,201.22926,Jamming
951003563,0.02273557,2089.6074,42.05,-24.953894,4.475987513355202,-7.518296,1043.6127,400.4727,Jamming
90000000,1.4496119e-05,1.3689542,-11.87,17.967033,4.317446279207555,-6.6887774,0.66294813,0.80671674,Safe
611766219,0.05116187,1714.2328,38.56,-134.08171,4.154340070983413,-7.844757,855.5809,267.89978,Jamming
1624559749,6.2643594e-05,2161.3403,45.58,1216.3859,4.862964065847598,-7.1522903,1079.1757,601.3122,Jamming
968910219,0.045041736,1764.8032,37.02,80.959435,3.731244952602752,-8.184862,881.9821,224.38293,Jamming
160000000,0.017163124,1.2690434,-11.92,11.754548,4.281089962626528,-6.6101418,0.5921702,0.8020694,Safe
160000000,0.0175246,1.2906222,-11.99,-11.432627,4.378131465333163,-6.750964,0.5952639,0.79534906,Safe
70000000,0.057468567,1.3705797,-11.94,-5.013441,4.281090336386822,-6.6468186,0.64689183,0.8000885,Safe
1812708611,0.0004695461,1369.4625,42.32,1364.8824,4.937236633987648,-7.129844,683.43536,412.89798,Jamming
1553609720,0.16165626,1310.7301,35.07,290.43134,3.0033393562523027,-8.954378,655.334,179.18294,Jamming
100000000,9.4223906e-05,1.364849,-12.36,22.460405,4.229036406762891,-6.811977,0.6309799,0.7621641,Safe
90000000,0.11736494,1.3200215,-11.91,1.6355177,4.275856989763802,-6.731966,0.64502585,0.8029837,Safe
1864384117,0.29139337,341.99222,35.29,1218.1892,5.014673976623438,-7.539714,170.38458,183.78087,Jamming
731948517,0.1305048,435.52197,35.19,370.36865,5.237818939312231,-7.366928,216.87032,181.81844,Jamming
1093771182,1.812014e-05,748.4477,35.86,18.158333,4.863767598010317,-7.422701,373.77222,196.264,Jamming
1172221683,0.33941853,684.9403,37.64,791.56415,5.046616757554924,-7.231782,341.06247,241.06294,Jamming
442363404,7.765721e-05,828.2533,37.12,-39.33016,4.8764057594747765,-7.37616,413.24506,226.99538,Jamming
160000000,0.030209228,1.3351622,-11.93,-20.145853,4.327909819453139,-6.6995487,0.63173044,0.8004988,Safe
1628218348,0.0,471.12518,36.16,5882.201,5.0469667910054365,-7.3106756,233.17882,203.13466,Jamming
1545062754,5.953732e-05,537.85516,36.49,2728.0186,5.018044274444268,-7.3027153,267.83282,211.06923,Jamming
792306008,0.042504214,754.3666,37.78,66.607025,4.993661524419926,-7.075766,377.06082,244.90344,Jamming
120000000,0.08476858,1.3242797,-11.73,-12.477556,4.322678792872048,-6.658504,0.6375159,0.8195166,Safe
1867489790,0.07155561,346.75595,35.41,1951.3231,4.982077486257317,-7.445777,170.80304,186.37244,Jamming
1673348181,0.014939988,1998.5859,46.46,-44.225925,5.037256540583735,-6.9706526,998.09985,665.0652,Jamming
604799954,0.000107684304,787.821,35.19,-138.56544,4.761910132609137,-7.7151003,393.37677,181.76862,Jamming
1265778559,0.019085662,1104.3403,40.61,-73.76809,4.952169882636579,-7.0642834,551.55444,339.2835,Jamming
1391596448,0.00044107452,562.86304,35.22,32.32588,5.0959070096590695,-8.009541,281.24435,182.43195,Jamming
120000000,0.014213996,1.3050333,-11.82,-4.0488844,4.3313093435681305,-6.559355,0.64537036,0.81141526,Safe
1748928123,5.8501897e-05,1058.0461,40.69,-31.093336,5.021415879400949,-7.089792,527.12384,342.4443,Jamming
1840589583,9.991869e-05,438.5253,36.13,1388.2346,5.091087830313995,-7.2675457,218.53249,202.51134,Jamming
757996278,0.500747,482.71103,36.05,9050.492,5.14307781434308,-7.3703384,240.34741,200.73502,Jamming
160000000,0.02087081,1.2909644,-12.08,-5.6701765,4.279255719348381,-6.7374883,0.5968058,0.7868812,Safe
90000000,0.08110643,1.3389457,-11.66,-10.109763,4.397226314207432,-6.620779,0.6319982,0.82590616,Safe
140000000,0.0030219117,1.3524071,-11.72,-3.992768,4.275857162948024,-6.7392473,0.62273926,0.8201886,Safe
1795803372,7.765721e-05,750.27625,35.29,-24.273457,4.817088816018125,-7.569459,374.5564,183.77129,Jamming
90000000,0.056166567,1.3553672,-12.21,-1.9911902,4.33654231591665,-6.7090864,0.6282779,0.7754756,Safe
120000000,0.040360175,1.3424497,-11.68,-7.913405,4.369499689391594,-6.720466,0.61343014,0.8243827,Safe
120000000,0.0014017578,1.2848836,-12.15,6.2749023,4.326076506655897,-6.707906,0.6170178,0.7804205,Safe
1009800666,0.14670236,1334.2438,36.56,54.955196,4.019099987030338,-8.063137,666.9402,212.72423,Jamming
952151008,0.01890422,391.8283,35.54,5263.8247,4.95369676049896,-7.446872,192.50319,189.204,Jamming
924465675,0.0266752,1940.2631,41.49,107.58962,4.475474083355671,-7.5276127,969.66284,375.43253,Jamming
933913027,0.0006527951,1036.1929,38.25,-57.193886,4.776004069501539,-7.2922726,517.46783,258.65958,Jamming
1171280736,0.02253265,2116.7888,43.42,41.528595,4.630242164654808,-7.3715158,1057.006,468.68225,Jamming
718693130,0.04719165,386.81638,35.62,1855.6016,5.025918226627717,-7.3989897,192.22536,190.90494,Jamming
120000000,0.07599713,1.312658,-11.9,-4.173456,4.279255876082361,-6.6102386,0.5701251,0.80346066,Safe
461571240,0.27101153,733.50476,37.79,-59.77652,5.035130461982337,-7.176525,365.7454,245.26262,Jamming
90000000,0.012218576,1.2992693,-11.32,-3.8513467,4.274023304848091,-6.631389,0.6083436,0.85938585,Safe
1972108498,0.051096894,1243.2446,41.5,-166.6317,4.940874938929804,-7.079291,619.9854,375.76556,Jamming
70000000,0.34936565,1.2687762,-11.53,-1.7309506,4.298349998439815,-6.6672935,0.6194734,0.83810544,Safe
1032751045,0.08635845,1576.9429,36.83,190.7521,3.853606581309266,-8.131859,787.72565,219.65047,Jamming
160000000,0.025570322,1.400804,-11.42,-9.017336,4.312213411696641,-6.7188835,0.63310766,0.849227,Safe
1253111990,0.00011493218,710.86237,35.88,-49.00043,4.916267786766547,-7.455219,354.28198,196.8567,Jamming
120000000,0.06387581,1.2932124,-12.01,14.156646,4.220405722286472,-6.6827,0.6296007,0.7931708,Safe
100000000,0.008827457,1.2970413,-11.48,1.3926128,4.3226779891833935,-6.6131654,0.6078298,0.8438018,Safe
1991996155,6.678529e-05,1152.9669,40.95,47.10919,4.957064224743952,-7.075387,574.04755,352.96414,Jamming
70000000,0.01784222,1.2807825,-11.93,0.43272752,4.289720778353489,-6.6600966,0.6328287,0.8011094,Safe
1131451296,9.836657e-06,962.5356,36.06,4262.866,4.314895337023986,-7.9694614,479.07782,200.9339,Jamming
120000000,0.0004928409,1.3511382,-12.0,-13.207663,4.298350344672544,-6.686891,0.6211922,0.7946895,Safe
549650152,0.01266254,1044.025,39.87,19.972683,4.928093699195414,-7.0928144,520.3521,311.7077,Jamming
90000000,0.10711935,1.3898723,-11.78,-9.828319,4.317445803104834,-6.6542406,0.67217267,0.8145678,Safe
100000000,0.023665588,1.3028843,-12.11,-7.7649474,4.317446259444513,-6.7414284,0.6220568,0.78457016,Safe
70000000,0.048327908,1.3336134,-11.85,-21.221254,4.188319412731173,-6.6148505,0.59324276,0.80787873,Safe
1892636405,0.00015272453,754.942,35.31,-11.722668,4.810979612233429,-7.6720924,377.01306,184.35799,Jamming
100000000,0.0130920075,1.3809172,-11.47,1.3757595,4.253364217236854,-6.6255507,0.67516565,0.8440437,Safe
